0,mf,tp,AMC,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
105989,6,1,DSP Investment Managers Private Limited,DSP Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,DSP Small Cap Fund - Regular - Growth,Rs. 1000/  and any amount thereafter,04-May-2007,25-May-2007,INF740K01797
113153,6,1,DSP Investment Managers Private Limited,DSP Small Cap Fund,Open Ended,Equity Scheme - Small Cap Fund,DSP Small Cap Fund - Regular - IDCW,Rs. 1000/  and any amount thereafter,04-May-2007,25-May-2007,INF740K01805INF740K01AM6
148595,6,1,DSP Investment Managers Private Limited,DSP Value Fund,Open Ended,Equity Scheme - Value Fund,DSP Value Fund - Direct Plan - Growth,Rs. 500/  and any amount thereafter.,20-Nov-2020,04-Dec-2020,INF740KA1PP3
148596,6,1,DSP Investment Managers Private Limited,DSP Value Fund,Open Ended,Equity Scheme - Value Fund,DSP Value Fund - Direct Plan - IDCW,Rs. 500/  and any amount thereafter.,20-Nov-2020,04-Dec-2020,INF740KA1PQ1INF740KA1PR9
148594,6,1,DSP Investment Managers Private Limited,DSP Value Fund,Open Ended,Equity Scheme - Value Fund,DSP Value Fund - Regular Plan - Growth,Rs. 500/  and any amount thereafter.,20-Nov-2020,04-Dec-2020,INF740KA1PM0
148597,6,1,DSP Investment Managers Private Limited,DSP Value Fund,Open Ended,Equity Scheme - Value Fund,DSP Value Fund - Regular Plan - IDCW,Rs. 500/  and any amount thereafter.,20-Nov-2020,04-Dec-2020,INF740KA1PN8INF740KA1PO6
119096,6,1,DSP Investment Managers Private Limited,DSP Focus Fund,Open Ended,Equity Scheme - Focused Fund,DSP Focus Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,23-Apr-2010,,INF740K01OB0
119095,6,1,DSP Investment Managers Private Limited,DSP Focus Fund,Open Ended,Equity Scheme - Focused Fund,DSP Focus Fund - Direct Plan - IDCW,Rs. 1000/  and any amount thereafter,23-Apr-2010,,INF740K01OC8INF740K01OD6
112901,6,1,DSP Investment Managers Private Limited,DSP Focus Fund,Open Ended,Equity Scheme - Focused Fund,DSP Focus Fund - Regular Plan - Growth,Rs. 1000/  and any amount thereafter,23-Apr-2010,,INF740K01532
113032,6,1,DSP Investment Managers Private Limited,DSP Focus Fund,Open Ended,Equity Scheme - Focused Fund,DSP Focus Fund - Regular Plan - IDCW,Rs. 1000/  and any amount thereafter,23-Apr-2010,,INF740K01540INF740K01AC7
145454,6,1,DSP Investment Managers Private Limited,DSP Healthcare Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Healthcare Fund - Direct Plan - Growth,Rs. 500/  and any amount thereafter.,12-Nov-2018,26-Nov-2018,INF740KA1LG1
145455,6,1,DSP Investment Managers Private Limited,DSP Healthcare Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Healthcare Fund - Direct Plan - IDCW,Rs. 500/  and any amount thereafter.,12-Nov-2018,26-Nov-2018,INF740KA1LH9INF740KA1LI7
145456,6,1,DSP Investment Managers Private Limited,DSP Healthcare Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Healthcare Fund - Regular Plan - Growth,Rs. 500/  and any amount thereafter.,12-Nov-2018,26-Nov-2018,INF740KA1LD8
145453,6,1,DSP Investment Managers Private Limited,DSP Healthcare Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Healthcare Fund - Regular Plan - IDCW,Rs. 500/  and any amount thereafter.,12-Nov-2018,26-Nov-2018,INF740KA1LE6INF740KA1LF3
119247,6,1,DSP Investment Managers Private Limited,DSP India T.I.G.E.R. Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP India T.I.G.E.R. Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,27-Apr-2004,25-May-2004,INF740K01PU7
119248,6,1,DSP Investment Managers Private Limited,DSP India T.I.G.E.R. Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP India T.I.G.E.R. Fund - Direct Plan - IDCW,Rs. 1000/  and any amount thereafter,27-Apr-2004,25-May-2004,INF740K01PV5INF740K01PW3
102434,6,1,DSP Investment Managers Private Limited,DSP India T.I.G.E.R. Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP India T.I.G.E.R. Fund - Regular Plan - Growth,Rs. 1000/  and any amount thereafter,27-Apr-2004,25-May-2004,INF740K01151
102435,6,1,DSP Investment Managers Private Limited,DSP India T.I.G.E.R. Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP India T.I.G.E.R. Fund - Regular Plan - IDCW,Rs. 1000/  and any amount thereafter,27-Apr-2004,25-May-2004,INF740K01136INF740K01144
119028,6,1,DSP Investment Managers Private Limited,DSP Natural Resources And New Energy Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Natural Resources and New Energy Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,03-Mar-2008,27-Mar-2008,INF740K01QA7
119029,6,1,DSP Investment Managers Private Limited,DSP Natural Resources And New Energy Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Natural Resources and New Energy Fund - Direct Plan - IDCW,Rs. 1000/  and any amount thereafter,03-Mar-2008,27-Mar-2008,INF740K01QB5INF740K01QC3
108202,6,1,DSP Investment Managers Private Limited,DSP Natural Resources And New Energy Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Natural Resources And New Energy Fund - Regular - Growth,Rs. 1000/  and any amount thereafter,03-Mar-2008,27-Mar-2008,INF740K01060
108203,6,1,DSP Investment Managers Private Limited,DSP Natural Resources And New Energy Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Natural Resources And New Energy Fund - Regular Plan - IDCW,Rs. 1000/  and any amount thereafter,03-Mar-2008,27-Mar-2008,INF740K01045INF740K01052
147306,6,1,DSP Investment Managers Private Limited,DSP Quant Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Quant Fund - Direct Plan - Growth,Rs. 500/  and any amount thereafter.,20-May-2019,03-Jun-2019,INF740KA1NQ6
147304,6,1,DSP Investment Managers Private Limited,DSP Quant Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Quant Fund - Direct Plan - IDCW,Rs. 500/  and any amount thereafter.,20-May-2019,03-Jun-2019,INF740KA1NR4INF740KA1NS2
147303,6,1,DSP Investment Managers Private Limited,DSP Quant Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Quant Fund - Regular Plan - Growth,Rs. 500/  and any amount thereafter.,20-May-2019,03-Jun-2019,INF740KA1NN3
147305,6,1,DSP Investment Managers Private Limited,DSP Quant Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,DSP Quant Fund - Regular Plan - IDCW,Rs. 500/  and any amount thereafter.,20-May-2019,03-Jun-2019,INF740KA1NO1INF740KA1NP8
119242,6,1,DSP Investment Managers Private Limited,DSP Tax Saver Fund,Open Ended,Equity Scheme - ELSS,DSP Tax Saver Fund - Direct Plan - Growth,500/- and any amount thereafter,27-Nov-2006,26-Dec-2006,INF740K01OK1
119241,6,1,DSP Investment Managers Private Limited,DSP Tax Saver Fund,Open Ended,Equity Scheme - ELSS,DSP Tax Saver Fund - Direct Plan - IDCW,500/- and any amount thereafter,27-Nov-2006,26-Dec-2006,INF740K01OL9INF740K01OM7
104772,6,1,DSP Investment Managers Private Limited,DSP Tax Saver Fund,Open Ended,Equity Scheme - ELSS,DSP Tax Saver Fund - Regular Plan - Growth,500/- and any amount thereafter,27-Nov-2006,26-Dec-2006,INF740K01185
104773,6,1,DSP Investment Managers Private Limited,DSP Tax Saver Fund,Open Ended,Equity Scheme - ELSS,DSP Tax Saver Fund - Regular Plan - IDCW,500/- and any amount thereafter,27-Nov-2006,26-Dec-2006,INF740K01169INF740K01177
146062,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Direct Plan - Growth,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1MC8
146065,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Direct Plan - IDCW - Daily,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1OR2
146064,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Direct Plan - IDCW - Weekly,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1OS0INF740KA1OT8
146061,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Regular Plan - Growth,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1MB0
146066,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Regular Plan - IDCW - Daily,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1OU6
146063,6,1,DSP Investment Managers Private Limited,DSP Overnight Fund,Open Ended,Debt Scheme - Overnight Fund,DSP Overnight Fund - Regular Plan - IDCW - Weekly,Rs. 500/- and any amount thereafter,07-Jan-2019,09-Jan-2019,INF740KA1OV4INF740KA1OW2
119125,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740K01QL4
119124,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund - Direct Plan - IDCW - Daily,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740KA1OB6
119123,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund - Direct Plan - IDCW - Weekly,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740KA1OC4INF740KA1OD2
103347,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund - Regular Plan - Growth,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740K01FK9
103348,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,
103349,6,1,DSP Investment Managers Private Limited,DSP Liquidity Fund,Open Ended,Debt Scheme - Liquid Fund,DSP Liquidity Fund- Regular Plan - IDCW - Daily,Rs. 1000/  and any amount thereafter,23-Nov-2005,23-Nov-2005,INF740KA1OE0
119205,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01ON5
119206,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Direct Plan - IDCW,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01OQ8INF740K01OR6
119203,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Direct Plan - IDCW - Daily,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740KA1NT0
119204,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Direct Plan - IDCW - Monthly,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01OO3INF740K01OP0
119207,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Direct Plan - IDCW - Weekly,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740KA1NU8INF740KA1NV6
104138,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Regular Plan - Growth,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01QQ3
104140,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Regular Plan - IDCW - Daily Reinvest,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740KA1NW4
117063,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Regular Plan - IDCW - Monthly,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01QS9INF740K01QR1
117995,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Regular Plan - IDCW - Payout,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,INF740K01MK5
104139,6,1,DSP Investment Managers Private Limited,DSP Ultra Short Fund,Open Ended,Debt Scheme - Ultra Short Duration Fund,DSP Ultra Short Fund - Regular Plan - IDCW - Weekly Reinvest,Rs. 1000/  and any amount thereafter,24-Jul-2006,31-Jul-2006,
133925,6,1,DSP Investment Managers Private Limited,DSP Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,DSP Low Duration Fund - Direct Plan - Growth,Rs. 1000/  and any amount thereafter,27-Feb-2015,,INF740K013Q1
133922,6,1,DSP Investment Managers Private Limited,DSP Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,DSP Low Duration Fund - Direct Plan - IDCW - Daily,Rs. 1000/  and any amount thereafter,27-Feb-2015,,INF740KA1OL5
133928,6,1,DSP Investment Managers Private Limited,DSP Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,DSP Low Duration Fund - Direct Plan - IDCW - Monthly,Rs. 1000/  and any amount thereafter,27-Feb-2015,,INF740K014Q9INF740K015Q6
133924,6,1,DSP Investment Managers Private Limited,DSP Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,DSP Low Duration Fund - Direct Plan - IDCW - Quarterly,Rs. 1000/  and any amount thereafter,27-Feb-2015,,INF740K016Q4INF740K017Q2
133923,6,1,DSP Investment Managers Private Limited,DSP Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,DSP Low Duration Fund - Direct Plan - IDCW - Weekly,Rs. 1000/  and any amount thereafter,27-Feb-2015,,INF740KA1OM3INF740KA1ON1
133926,6,1,DSP Investment Managers Private Limited,DSP Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,DSP Low Duration Fund - Regular Plan - Growth,Rs. 1000/  and any amount thereafter,27-Feb-2015,,INF740K018P2
133919,6,1,DSP Investment Managers Private Limited,DSP Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,DSP Low Duration Fund - Regular Plan - IDCW - Daily,Rs. 1000/  and any amount thereafter,27-Feb-2015,,INF740KA1OO9
